4482,1449,12,f
4483,1449,8,f
4484,1449,96,f
4485,1449,44,f
4486,1450,12,f
4487,1450,60,f
4488,1451,58,f
4489,1451,53,f
4490,1451,98,f
4491,1452,96,f
4492,1453,34,f
4493,1453,64,f
4494,1453,47,f
4495,1454,44,f
4496,1454,50,f
4497,1454,20,f
4498,1454,12,f
4499,1455,21,f
4500,1455,17,f
4501,1456,35,f
4502,1456,65,f
4503,1456,54,f
4504,1457,52,f
4505,1457,6,f
4506,1457,27,f
4507,1458,39,f
4508,1459,43,f
4509,1460,7,f
4510,1460,59,f
4511,1461,62,f
4512,1461,32,f
4513,1462,12,f
4514,1462,75,f
4515,1462,89,f
4516,1462,1,f
4517,1463,71,f
4518,1463,9,f
4519,1464,4,f
4520,1465,16,f
4521,1465,50,f
4522,1465,14,f
4523,1465,25,f
4524,1466,57,f
4525,1466,21,f
4526,1466,98,f
4527,1467,73,f
4528,1467,69,f
4529,1467,64,f
4530,1468,66,f
4531,1468,67,f
4532,1468,5,f
4533,1468,41,f
4534,1469,77,f
4535,1469,52,f
4536,1469,36,f
4537,1469,37,f
4538,1470,6,f
4539,1470,55,f
4540,1470,12,f
4541,1470,19,f
4542,1470,16,f
4543,1471,55,f
4544,1472,17,f
4545,1472,4,f
4546,1472,76,f
4547,1472,17,f
4548,1473,83,f
4549,1473,75,f
4550,1473,55,f
4551,1473,46,f
4552,1474,94,f
4553,1475,71,f
4554,1475,50,f
4555,1475,22,f
4556,1475,78,f
4557,1476,73,f
4558,1476,76,f
4559,1477,75,f
4560,1477,95,f
4561,1478,54,f
4562,1478,5,f
4563,1479,50,f
4564,1479,17,f
4565,1479,69,f
4566,1479,69,f
4567,1480,80,f
4568,1481,47,f
4569,1482,81,f
4570,1482,57,f
4571,1482,28,f
4572,1482,19,f
4573,1483,36,f
4574,1483,29,f
4575,1483,24,f
4576,1484,37,f
4577,1484,59,f
4578,1484,20,f
4579,1484,15,f
4580,1485,78,f
4581,1486,95,f
4582,1487,81,f
4583,1488,47,f
4584,1488,11,f
4585,1488,67,f
4586,1488,49,f
4587,1489,63,f
4588,1489,85,f
4589,1490,7,f
4590,1490,79,f
4591,1490,72,f
4592,1491,68,f
4593,1491,77,f
4594,1491,62,f
4595,1492,71,f
4596,1492,64,f
4597,1492,4,f
4598,1493,97,f
4599,1493,64,f
4600,1494,47,f
4601,1494,89,f
4602,1494,13,f
4603,1494,63,f
4604,1495,62,f
4605,1496,59,f
4606,1497,2,f
4607,1497,53,f
4608,1497,92,f
4609,1497,51,f
4610,1497,10,f
4611,1498,84,f
4612,1498,64,f
4613,1499,16,f
4614,1499,50,f
4615,1499,74,f
4616,1500,30,f
4617,1500,33,f
4618,1500,41,f
4619,1500,46,f
4620,1501,24,f
4621,1501,16,f
4622,1501,56,f
4623,1501,96,f
4624,1502,56,f
4625,1502,78,f
4626,1502,96,f
4627,1502,80,f
4628,1503,10,f
4629,1503,60,f
4630,1503,28,f
4631,1504,28,f
4632,1504,9,f
4633,1504,52,f
4634,1504,90,f
4635,1504,49,f
4636,1505,66,f
4637,1506,50,f
4638,1506,21,f
4639,1507,11,f
4640,1507,38,f
4641,1507,76,f
4642,1508,81,f
4643,1508,72,f
4644,1508,66,f
4645,1509,59,f
4646,1509,6,f
4647,1509,78,f
4648,1509,21,f
4649,1510,11,f
4650,1510,70,f
4651,1510,5,f
4652,1511,71,f
4653,1511,59,f
4654,1511,96,f
4655,1512,98,f
4656,1513,13,f
4657,1514,90,f
4658,1514,76,f
4659,1514,84,f
4660,1515,48,f
4661,1515,65,f
4662,1515,27,f
4663,1515,90,f
4664,1515,13,f
4665,1516,71,f
4666,1516,83,f
4667,1516,54,f
4668,1516,41,f
4669,1516,17,f
4670,1517,98,f
4671,1518,80,f
4672,1518,61,f
4673,1519,27,f
4674,1520,92,f
4675,1520,93,f
4676,1521,82,f
4677,1521,84,f
4678,1521,46,f
4679,1521,62,f
4680,1521,41,f
4681,1522,32,f
4682,1522,49,f
4683,1522,8,f
4684,1522,51,f
4685,1522,38,f
4686,1523,51,f
4687,1523,61,f
4688,1524,64,f
4689,1524,93,f
4690,1524,70,f
4691,1525,63,f
4692,1525,82,f
4693,1525,59,f
4694,1525,41,f
4695,1526,79,f
4696,1526,55,f
4697,1526,28,f
4698,1526,40,f
4699,1526,5,f
4700,1527,12,f
4701,1528,85,f
4702,1528,29,f
4703,1528,51,f
4704,1528,34,f
4705,1528,17,f
4706,1529,17,f
4707,1529,70,f
4708,1529,80,f
4709,1530,41,f
4710,1530,96,f
4711,1530,44,f
4712,1530,98,f
4713,1531,94,f
4714,1531,10,f
4715,1531,64,f
4716,1531,94,f
4717,1531,20,f
4718,1532,81,f
4719,1533,86,f
4720,1533,93,f
4721,1533,66,f
4722,1533,11,f
4723,1533,25,f
4724,1534,81,f
4725,1534,88,f
4726,1534,21,f
4727,1534,36,f
4728,1534,81,f
4729,1535,82,f
4730,1535,72,f
4731,1535,62,f
4732,1535,85,f
4733,1536,59,f
4734,1537,96,f
4735,1538,79,f
4736,1538,3,f
4737,1538,63,f
4738,1539,84,f
4739,1539,46,f
4740,1539,16,f
4741,1540,76,f
4742,1540,51,f
4743,1540,88,f
4744,1540,38,f
4745,1540,47,f
4746,1541,31,f
4747,1542,14,f
4748,1542,39,f
4749,1543,66,f
4750,1543,77,f
4751,1543,92,f
4752,1543,93,f
4753,1544,30,f
4754,1544,40,f
4755,1544,29,f
4756,1545,6,f
4757,1545,51,f
4758,1545,22,f
4759,1545,90,f
4760,1546,10,f
4761,1546,14,f
4762,1546,97,f
4763,1546,85,f
4764,1547,2,f
4765,1547,35,f
4766,1547,7,f
4767,1547,89,f
4768,1548,35,f
4769,1549,68,f
4770,1550,89,f
4771,1550,3,f
4772,1550,89,f
4773,1550,29,f
4774,1550,24,f
4775,1551,29,f
4776,1551,65,f
4777,1552,96,f
4778,1552,24,f
4779,1553,73,f
4780,1553,35,f
4781,1553,45,f
4782,1554,75,f
4783,1554,88,f
4784,1554,55,f
4785,1554,25,f
4786,1554,73,f
4787,1555,35,f
4788,1555,74,f
4789,1555,65,f
4790,1556,25,f
4791,1556,46,f
4792,1557,57,f
4793,1557,36,f
4794,1558,81,f
4795,1559,84,f
4796,1560,7,f
4797,1560,4,f
4798,1560,41,f
4799,1561,10,f
4800,1561,98,f
4801,1562,68,f
4802,1562,23,f
4803,1562,25,f
4804,1562,99,f
4805,1562,6,f
4806,1563,23,f
4807,1563,93,f
4808,1563,86,f
4809,1563,69,f
4810,1563,90,f
4811,1564,71,f
4812,1565,25,f
4813,1566,80,f
4814,1567,87,f
4815,1567,30,f
4816,1567,59,f
4817,1567,36,f
4818,1568,74,f
4819,1568,25,f
4820,1569,52,f
4821,1569,14,f
4822,1570,79,f
4823,1571,12,f
4824,1571,73,f
4825,1571,6,f
4826,1571,33,f
4827,1571,42,f
4828,1572,77,f
4829,1573,33,f
4830,1573,60,f
4831,1573,90,f
4832,1574,12,f
4833,1574,67,f
4834,1574,66,f
4835,1574,99,f
4836,1575,25,f
4837,1575,81,f
4838,1575,32,f
4839,1576,26,f
4840,1576,87,f
4841,1576,71,f
4842,1576,90,f
4843,1577,15,f
4844,1577,80,f
4845,1577,48,f
4846,1577,40,f
4847,1577,99,f
4848,1578,59,f
4849,1578,23,f
4850,1578,8,f
4851,1578,94,f
4852,1579,88,f
4853,1579,39,f
4854,1580,59,f
4855,1581,47,f
4856,1581,22,f
4857,1581,17,f
4858,1581,78,f
4859,1581,70,f
4860,1582,50,f
4861,1583,69,f
4862,1583,33,f
4863,1583,23,f
4864,1584,58,f
4865,1584,20,f
4866,1584,27,f
4867,1584,11,f
4868,1584,18,f
4869,1585,8,f
4870,1585,10,f
4871,1585,99,f
4872,1586,98,f
4873,1586,76,f
4874,1586,5,f
4875,1586,84,f
4876,1586,29,f
4877,1587,93,f
4878,1587,20,f
4879,1587,49,f
4880,1587,20,f
4881,1587,4,f
4882,1588,36,f
4883,1589,24,f
4884,1590,88,f
4885,1590,73,f
4886,1590,52,f
4887,1590,88,f
4888,1590,77,f
4889,1591,50,f
4890,1592,49,f
4891,1592,70,f
4892,1593,21,f
4893,1593,55,f
4894,1593,41,f
4895,1593,82,f
4896,1593,21,f
4897,1594,77,f
4898,1595,44,f
4899,1595,13,f
4900,1595,33,f
4901,1595,97,f
4902,1596,51,f
4903,1596,60,f
4904,1597,9,f
4905,1597,90,f
4906,1597,10,f
4907,1598,26,f
4908,1599,13,f
4909,1599,58,f
4910,1599,63,f
4911,1600,61,f
4912,1600,38,f
4913,1600,80,f
4914,1600,96,f
4915,1600,88,f
4916,1601,99,f
4917,1601,11,f
4918,1602,56,f
4919,1602,6,f
4920,1602,75,f
4921,1602,18,f
4922,1603,29,f
4923,1603,78,f
4924,1604,54,f
4925,1604,86,f
4926,1605,44,f
4927,1605,73,f
4928,1605,68,f
4929,1606,79,f
4930,1606,98,f
4931,1606,45,f
4932,1607,91,f
4933,1607,13,f
4934,1607,99,f
4935,1608,49,f
4936,1608,70,f
4937,1609,96,f
4938,1609,15,f
4939,1609,88,f
4940,1610,85,f
4941,1611,77,f
4942,1611,54,f
4943,1611,15,f
4944,1611,37,f
4945,1611,89,f
4946,1612,5,f
4947,1612,78,f
4948,1612,28,f
4949,1612,76,f
4950,1613,99,f
4951,1614,57,f
4952,1615,15,f
4953,1616,86,f
4954,1616,26,f
4955,1616,78,f
4956,1616,62,f
4957,1617,42,f
4958,1617,73,f
4959,1618,5,f
4960,1619,18,f
4961,1619,89,f
4962,1619,39,f
4963,1619,47,f
4964,1619,31,f
4965,1620,30,f
4966,1620,22,f
4967,1620,2,f
4968,1620,95,f
4969,1620,88,f
4970,1621,43,f
4971,1621,14,f
4972,1621,78,f
4973,1621,12,f
4974,1622,44,f
4975,1622,15,f
4976,1623,12,f
4977,1623,54,f
4978,1623,7,f
4979,1624,90,f
4980,1624,24,f
4981,1625,38,f
4982,1625,84,f
4983,1625,2,f
4984,1625,31,f
4985,1626,23,f
4986,1626,67,f
4987,1627,96,f
4988,1627,26,f
4989,1628,89,f
4990,1628,7,f
4991,1628,12,f
4992,1629,35,f
4993,1630,49,f
4994,1630,8,f
4995,1631,45,f
4996,1632,47,f
4997,1632,22,f
4998,1632,68,f
4999,1632,79,f
5000,1633,71,f
5001,1633,36,f
5002,1633,3,f
5003,1633,83,f
5004,1633,61,f
5005,1634,59,f
5006,1634,94,f
5007,1635,14,f
5008,1636,38,f
5009,1636,42,f
5010,1636,5,f
5011,1637,39,f
5012,1637,27,f
5013,1637,16,f
5014,1637,31,f
5015,1638,92,f
5016,1639,86,f
5017,1640,85,f
5018,1640,56,f
5019,1640,99,f
5020,1641,28,f
5021,1641,82,f
5022,1641,86,f
5023,1642,37,f
5024,1642,81,f
5025,1642,65,f
5026,1642,93,f
5027,1642,61,f
5028,1643,69,f
5029,1643,11,f
5030,1643,100,f
5031,1643,22,f
5032,1643,79,f
5033,1644,92,f
5034,1644,42,f
5035,1644,1,f
5036,1644,1,f
5037,1644,31,f
5038,1645,94,f
5039,1645,40,f
5040,1645,41,f
5041,1645,34,f
5042,1646,45,f
5043,1646,25,f
5044,1646,46,f
5045,1646,85,f
5046,1647,99,f
5047,1647,79,f
5048,1647,4,f
5049,1647,20,f
5050,1648,15,f
5051,1648,25,f
5052,1648,47,f
5053,1649,30,f
5054,1649,30,f
5055,1650,29,f
5056,1651,4,f
5057,1651,57,f
5058,1651,31,f
5059,1651,44,f
5060,1652,27,f
5061,1652,94,f
5062,1652,72,f
5063,1652,33,f
5064,1653,54,f
5065,1654,81,f
5066,1654,93,f
5067,1654,96,f
5068,1655,78,f
5069,1655,31,f
5070,1655,54,f
5071,1655,99,f
5072,1656,53,f
5073,1656,30,f
5074,1656,58,f
5075,1656,93,f
5076,1656,79,f
5077,1657,29,f
5078,1658,100,f
5079,1658,15,f
5080,1658,33,f
5081,1658,82,f
5082,1658,88,f
5083,1659,48,f
5084,1660,27,f
5085,1660,19,f
5086,1661,76,f
5087,1661,58,f
5088,1661,66,f
5089,1662,86,f
5090,1662,61,f
5091,1662,90,f
5092,1662,7,f
5093,1662,19,f
5094,1663,58,f
5095,1663,71,f
5096,1663,50,f
5097,1663,93,f
5098,1663,57,f
5099,1664,16,f
5100,1664,95,f
5101,1665,37,f
5102,1665,87,f
5103,1665,63,f
5104,1665,9,f
5105,1665,97,f
5106,1666,47,f
5107,1666,44,f
5108,1667,4,f
5109,1667,67,f
5110,1667,17,f
5111,1667,12,f
5112,1667,5,f
5113,1668,75,f
5114,1668,48,f
5115,1669,55,f
5116,1669,48,f
5117,1670,15,f
5118,1670,33,f
5119,1671,84,f
5120,1672,86,f
5121,1672,19,f
5122,1672,3,f
5123,1673,40,f
5124,1673,12,f
5125,1674,63,f
5126,1674,48,f
5127,1675,48,f
5128,1675,61,f
5129,1675,88,f
5130,1676,75,f
5131,1676,57,f
5132,1676,67,f
5133,1676,57,f
5134,1676,24,f
5135,1677,96,f
5136,1678,26,f
5137,1678,71,f
5138,1679,69,f
5139,1680,46,f
5140,1680,30,f
5141,1680,48,f
5142,1680,28,f
5143,1681,47,f
5144,1681,56,f
5145,1681,21,f
5146,1681,48,f
5147,1681,81,f
5148,1682,31,f
5149,1682,98,f
5150,1682,22,f
5151,1682,2,f
5152,1682,15,f
5153,1683,62,f
5154,1683,48,f
5155,1683,20,f
5156,1683,79,f
5157,1683,97,f
5158,1684,91,f
5159,1684,37,f
5160,1684,11,f
5161,1685,98,f
5162,1686,18,f
5163,1686,15,f
5164,1686,82,f
5165,1686,68,f
5166,1687,65,f
5167,1687,98,f
5168,1687,89,f
5169,1688,89,f
5170,1688,30,f
5171,1688,49,f
5172,1688,16,f
5173,1688,82,f
5174,1689,79,f
5175,1689,50,f
5176,1690,47,f
5177,1691,66,f
5178,1691,90,f
5179,1691,92,f
5180,1691,3,f
5181,1691,58,f
5182,1692,92,f
5183,1692,95,f
5184,1692,52,f
5185,1692,76,f
5186,1692,17,f
5187,1693,25,f
5188,1693,77,f
5189,1694,45,f
5190,1695,60,f
5191,1696,7,f
5192,1696,95,f
5193,1696,89,f
5194,1696,78,f
5195,1697,35,f
5196,1697,18,f
5197,1698,62,f
5198,1699,68,f
5199,1699,75,f
5200,1700,71,f
5201,1700,64,f
5202,1701,59,f
5203,1701,49,f
5204,1701,64,f
5205,1701,81,f
5206,1701,90,f
5207,1702,76,f
5208,1702,45,f
5209,1703,12,f
5210,1703,5,f
5211,1703,62,f
5212,1703,64,f
5213,1704,20,f
5214,1704,56,f
5215,1704,90,f
5216,1705,71,f
5217,1705,73,f
5218,1705,88,f
5219,1706,80,f
5220,1706,1,f
5221,1707,29,f
5222,1708,35,f
5223,1709,56,f
5224,1710,4,f
5225,1710,96,f
5226,1710,21,f
5227,1711,54,f
5228,1711,3,f
5229,1712,20,f
5230,1712,45,f
5231,1712,3,f
5232,1712,27,f
5233,1712,76,f
5234,1713,53,f
5235,1714,69,f
5236,1714,11,f
5237,1715,57,f
5238,1715,79,f
5239,1715,84,f
5240,1716,20,f
5241,1716,60,f
5242,1716,56,f
5243,1716,29,f
5244,1716,100,f
5245,1717,75,f
5246,1717,50,f
5247,1718,63,f
5248,1718,17,f
5249,1719,95,f
5250,1719,76,f
5251,1719,15,f
5252,1720,48,f
5253,1720,81,f
5254,1721,21,f
5255,1722,69,f
5256,1722,55,f
5257,1722,63,f
5258,1722,71,f
5259,1722,18,f
5260,1723,7,f
5261,1723,31,f
5262,1724,87,f
5263,1725,28,f
5264,1725,2,f
5265,1725,24,f
5266,1725,97,f
5267,1725,17,f
5268,1726,20,f
5269,1726,54,f
5270,1727,54,f
5271,1728,40,f
5272,1728,2,f
5273,1728,34,f
5274,1729,11,f
5275,1729,44,f
5276,1729,76,f
5277,1730,98,f
5278,1730,61,f
5279,1730,69,f
5280,1730,11,f
5281,1731,10,f
5282,1731,76,f
5283,1731,39,f
5284,1731,55,f
5285,1732,51,f
5286,1732,93,f
5287,1733,21,f
5288,1733,89,f
5289,1733,90,f
5290,1733,88,f
5291,1734,48,f
5292,1734,86,f
5293,1735,74,f
5294,1735,96,f
5295,1735,100,f
5296,1735,77,f
5297,1736,34,f
5298,1736,62,f
5299,1736,6,f
5300,1736,56,f
5301,1736,97,f
5302,1737,25,f
5303,1737,88,f
5304,1737,41,f
5305,1738,93,f
5306,1739,59,f
5307,1740,35,f
5308,1740,96,f
5309,1741,41,f
5310,1741,25,f
5311,1741,32,f
5312,1741,13,f
5313,1741,63,f
5314,1742,87,f
5315,1742,53,f
5316,1743,33,f
5317,1743,99,f
5318,1743,86,f
5319,1743,3,f
5320,1744,92,f
5321,1744,18,f
5322,1744,15,f
5323,1745,2,f
5324,1745,21,f
5325,1745,80,f
5326,1745,9,f
5327,1745,14,f
5328,1746,20,f
5329,1746,34,f
5330,1746,52,f
5331,1746,61,f
5332,1747,22,f
5333,1747,71,f
5334,1747,74,f
5335,1747,5,f
5336,1747,56,f
5337,1748,8,f
5338,1748,33,f
5339,1748,74,f
5340,1748,88,f
5341,1749,60,f
5342,1749,71,f
5343,1749,82,f
5344,1749,62,f
5345,1750,88,f
5346,1750,20,f
5347,1750,27,f
5348,1750,16,f
5349,1750,94,f
5350,1751,54,f
5351,1752,69,f
5352,1752,61,f
5353,1752,64,f
5354,1752,37,f
5355,1753,79,f
5356,1753,21,f
5357,1753,13,f
5358,1754,10,f
5359,1754,58,f
5360,1755,84,f
5361,1755,2,f
5362,1755,75,f
5363,1755,98,f
5364,1756,8,f
5365,1757,50,f
5366,1757,51,f
5367,1758,32,f
5368,1758,11,f
5369,1758,9,f
5370,1758,18,f
5371,1759,72,f
5372,1759,53,f
5373,1759,38,f
5374,1759,44,f
5375,1759,77,f
5376,1760,96,f
5377,1760,10,f
5378,1760,61,f
5379,1760,89,f
5380,1761,82,f
5381,1761,6,f
5382,1761,16,f
5383,1761,5,f
5384,1761,35,f
5385,1762,15,f
5386,1762,67,f
5387,1763,94,f
5388,1764,10,f
5389,1764,14,f
5390,1765,16,f
5391,1765,88,f
5392,1765,20,f
5393,1765,36,f
5394,1766,64,f
5395,1767,84,f
5396,1767,20,f
5397,1767,54,f
5398,1767,75,f
5399,1767,97,f
5400,1768,78,f
5401,1768,50,f
5402,1768,83,f
5403,1769,19,f
5404,1769,27,f
5405,1770,86,f
5406,1770,87,f
5407,1771,2,f
5408,1772,74,f
5409,1773,45,f
5410,1773,51,f
5411,1773,100,f
5412,1773,5,f
5413,1774,92,f
5414,1774,35,f
5415,1775,93,f
5416,1775,31,f
5417,1776,16,f
5418,1776,82,f
5419,1776,33,f
5420,1776,90,f
5421,1777,40,f
5422,1777,21,f
5423,1777,26,f
5424,1777,69,f
5425,1778,55,f
5426,1778,73,f
5427,1778,91,f
5428,1778,53,f
5429,1778,77,f
5430,1779,35,f
5431,1779,99,f
5432,1780,57,f
5433,1780,83,f
5434,1780,73,f
5435,1780,14,f
5436,1780,28,f
5437,1781,94,f
5438,1781,36,f
5439,1781,96,f
5440,1781,18,f
5441,1782,28,f
5442,1782,17,f
5443,1782,71,f
5444,1783,57,f
5445,1783,56,f
5446,1783,25,f
5447,1783,63,f
5448,1783,53,f
5449,1784,62,f
5450,1784,84,f
5451,1785,55,f
5452,1785,34,f
5453,1786,88,f
5454,1787,66,f
5455,1787,88,f
5456,1787,67,f
5457,1788,92,f
5458,1788,72,f
5459,1788,93,f
5460,1789,79,f
5461,1790,85,f
5462,1790,94,f
5463,1790,28,f
5464,1791,67,f
5465,1791,14,f
5466,1792,16,f
5467,1792,7,f
5468,1792,12,f
5469,1792,36,f
5470,1792,95,f
5471,1793,39,f
5472,1793,17,f
5473,1793,93,f
5474,1793,43,f
5475,1794,51,f
5476,1794,28,f
5477,1794,85,f
5478,1794,34,f
5479,1794,83,f
5480,1795,46,f
5481,1795,7,f
5482,1795,70,f
5483,1796,36,f
5484,1797,50,f
5485,1797,83,f
5486,1797,32,f
5487,1797,52,f
5488,1798,27,f
5489,1799,99,f
5490,1799,27,f
5491,1799,54,f
5492,1799,40,f
5493,1800,55,f
5494,1800,30,f
5495,1800,1,f
5496,1801,68,f
5497,1801,61,f
5498,1801,55,f
5499,1801,22,f
5500,1802,80,f
5501,1802,22,f
5502,1803,99,f
5503,1803,51,f
5504,1803,87,f
5505,1803,66,f
5506,1803,13,f
5507,1804,1,f
5508,1804,34,f
5509,1805,44,f
5510,1805,93,f
5511,1806,32,f
5512,1806,19,f
5513,1806,96,f
5514,1807,42,f
5515,1807,63,f
5516,1807,24,f
5517,1808,81,f
5518,1808,10,f
5519,1808,54,f
5520,1809,50,f
5521,1810,50,f
5522,1811,60,f
5523,1811,13,f
5524,1811,5,f
5525,1811,41,f
5526,1812,27,f
5527,1813,85,f
5528,1813,44,f
5529,1813,45,f
5530,1813,35,f
5531,1814,94,f
5532,1814,88,f
5533,1814,55,f
5534,1814,57,f
5535,1815,95,f
5536,1816,3,f
5537,1816,63,f
5538,1816,69,f
5539,1816,17,f
5540,1817,25,f
5541,1817,24,f
5542,1817,22,f
5543,1817,2,f
5544,1817,92,f
5545,1818,72,f
5546,1818,47,f
5547,1818,85,f
5548,1819,94,f
5549,1819,34,f
5550,1819,33,f
5551,1819,25,f
5552,1820,5,f
5553,1820,46,f
5554,1820,2,f
5555,1820,77,f
5556,1820,70,f
5557,1821,5,f
5558,1821,20,f
5559,1821,79,f
5560,1822,13,f
5561,1823,1,f
5562,1823,44,f
5563,1823,57,f
5564,1823,99,f
5565,1824,81,f
5566,1824,46,f
5567,1824,84,f
5568,1824,62,f
5569,1825,56,f
5570,1825,73,f
5571,1825,51,f
5572,1825,65,f
5573,1826,64,f
5574,1826,82,f
5575,1826,66,f
5576,1827,20,f
5577,1827,66,f
5578,1827,47,f
5579,1828,59,f
5580,1828,13,f
5581,1829,65,f
5582,1829,78,f
5583,1830,53,f
5584,1831,1,f
5585,1831,25,f
5586,1831,60,f
5587,1831,43,f
5588,1831,24,f
5589,1832,73,f
5590,1832,95,f
5591,1833,90,f
5592,1833,61,f
5593,1833,40,f
5594,1833,46,f
5595,1833,97,f
5596,1834,5,f
5597,1834,43,f
5598,1834,50,f
5599,1834,88,f
5600,1834,29,f
5601,1835,18,f
5602,1835,90,f
5603,1835,43,f
5604,1835,15,f
5605,1836,9,f
5606,1837,91,f
5607,1837,8,f
5608,1837,52,f
5609,1837,54,f
5610,1838,34,f
5611,1838,7,f
5612,1839,40,f
5613,1840,98,f
5614,1840,24,f
5615,1840,31,f
5616,1841,80,f
5617,1841,14,f
5618,1841,93,f
5619,1842,42,f
5620,1842,50,f
5621,1842,42,f
5622,1842,29,f
5623,1842,27,f
5624,1843,8,f
5625,1844,79,f
5626,1844,29,f
5627,1844,82,f
5628,1845,55,f
5629,1845,89,f
5630,1846,4,f
5631,1846,98,f
5632,1846,11,f
5633,1846,82,f
5634,1847,3,f
5635,1848,4,f
5636,1848,39,f
5637,1848,44,f
5638,1848,59,f
5639,1848,80,f
5640,1849,30,f
5641,1849,75,f
5642,1849,60,f
5643,1849,31,f
5644,1850,5,f
5645,1851,98,f
5646,1851,83,f
5647,1852,40,f
5648,1852,17,f
5649,1852,74,f
5650,1852,33,f
5651,1852,37,f
5652,1853,94,f
5653,1853,39,f
5654,1853,21,f
5655,1854,29,f
5656,1854,12,f
5657,1854,50,f
5658,1854,81,f
5659,1855,53,f
5660,1856,71,f
5661,1856,92,f
5662,1856,11,f
5663,1857,11,f
5664,1857,8,f
5665,1857,58,f
5666,1857,24,f
5667,1857,42,f
5668,1858,53,f
5669,1858,89,f
5670,1858,3,f
5671,1859,34,f
5672,1859,3,f
5673,1859,67,f
5674,1859,98,f
5675,1859,47,f
5676,1860,57,f
5677,1860,1,f
5678,1861,2,f
5679,1861,89,f
5680,1861,30,f
5681,1861,98,f
5682,1861,89,f
5683,1862,4,f
5684,1862,66,f
5685,1862,66,f
5686,1862,11,f
5687,1862,92,f
5688,1863,25,f
5689,1863,42,f
5690,1863,5,f
5691,1864,24,f
5692,1864,64,f
5693,1864,50,f
5694,1864,24,f
5695,1865,2,f
5696,1865,74,f
5697,1865,62,f
5698,1866,48,f
5699,1867,1,f
5700,1867,44,f
5701,1867,83,f
5702,1867,89,f
5703,1868,67,f
5704,1868,23,f
5705,1869,39,f
5706,1870,96,f
5707,1871,47,f
5708,1871,53,f
5709,1871,13,f
5710,1872,11,f
5711,1872,33,f
5712,1872,50,f
5713,1872,47,f
5714,1873,68,f
5715,1873,56,f
5716,1873,25,f
5717,1873,88,f
5718,1873,71,f
5719,1874,37,f
5720,1874,68,f
5721,1874,39,f
5722,1875,64,f
5723,1876,6,f
5724,1876,8,f
5725,1876,71,f
5726,1876,77,f
5727,1877,62,f
5728,1877,4,f
5729,1877,53,f
5730,1877,24,f
5731,1878,73,f
5732,1878,53,f
5733,1878,33,f
5734,1878,48,f
5735,1879,74,f
5736,1879,75,f
5737,1880,51,f
5738,1880,66,f
5739,1880,49,f
5740,1881,80,f
5741,1881,40,f
5742,1881,34,f
5743,1881,51,f
5744,1881,86,f
5745,1882,91,f
5746,1882,22,f
5747,1882,14,f
5748,1882,31,f
5749,1883,44,f
5750,1884,81,f
5751,1884,6,f
5752,1884,19,f
5753,1885,75,f
5754,1885,44,f
5755,1886,62,f
5756,1886,3,f
5757,1886,64,f
5758,1886,50,f
5759,1887,76,f
5760,1887,91,f
5761,1887,16,f
5762,1888,16,f
5763,1888,13,f
5764,1888,48,f
5765,1889,96,f
5766,1889,35,f
5767,1889,39,f
5768,1889,73,f
5769,1890,63,f
5770,1890,20,f
5771,1891,45,f
5772,1891,67,f
5773,1891,25,f
5774,1891,4,f
5775,1892,66,f
5776,1892,5,f
5777,1892,51,f
5778,1893,30,f
5779,1893,52,f
5780,1893,83,f
5781,1893,97,f
5782,1894,95,f
5783,1894,89,f
5784,1894,39,f
5785,1894,68,f
5786,1894,67,f
5787,1895,38,f
5788,1895,89,f
5789,1896,15,f
5790,1896,39,f
5791,1896,56,f
5792,1896,10,f
5793,1897,68,f
5794,1897,22,f
5795,1897,95,f
5796,1898,85,f
5797,1898,83,f
5798,1898,94,f
5799,1899,77,f
5800,1899,64,f
5801,1899,28,f
5802,1900,81,f
5803,1901,94,f
5804,1901,98,f
5805,1901,57,f
5806,1901,2,f
5807,1902,56,f
5808,1903,12,f
5809,1903,1,f
5810,1903,37,f
5811,1903,43,f
5812,1904,32,f
5813,1904,94,f
5814,1904,51,f
5815,1904,44,f
5816,1904,72,f
5817,1905,12,f
5818,1905,80,f
5819,1906,46,f
5820,1906,73,f
5821,1906,76,f
5822,1906,20,f
5823,1907,66,f
5824,1907,60,f
5825,1907,29,f
5826,1907,82,f
5827,1907,64,f
5828,1908,36,f
5829,1908,95,f
5830,1908,62,f
5831,1909,94,f
5832,1909,46,f
5833,1910,93,f
5834,1910,4,f
5835,1910,25,f
5836,1910,25,f
5837,1911,51,f
5838,1911,78,f
5839,1912,65,f
5840,1912,44,f
5841,1912,90,f
5842,1913,43,f
5843,1913,88,f
5844,1913,36,f
5845,1913,96,f
5846,1914,45,f
5847,1915,76,f
5848,1915,73,f
5849,1915,60,f
5850,1915,8,f
5851,1916,67,f
5852,1916,56,f
5853,1917,85,f
5854,1917,82,f
5855,1917,3,f
5856,1918,46,f
5857,1918,92,f
5858,1919,84,f
5859,1919,61,f
5860,1919,54,f
5861,1920,89,f
5862,1921,85,f
5863,1921,57,f
5864,1921,20,f
5865,1921,67,f
5866,1921,49,f
5867,1922,63,f
5868,1923,94,f
5869,1923,7,f
5870,1923,51,f
5871,1923,41,f
5872,1924,66,f
5873,1925,24,f
5874,1925,28,f
5875,1926,9,f
5876,1926,4,f
5877,1926,86,f
5878,1927,41,f
5879,1927,59,f
5880,1927,70,f
5881,1927,36,f
